customerID,Partner,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,CLTV,Satisfaction Score,Churn,AgeGroup
6861-OKBCE,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),11,20.1,4500,2,Yes,Middle Age (30–59)
9940-RHLFB,No,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,1,75.3,2176,1,Yes,Middle Age (30–59)
6591-QGOYB,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),17,106.65,2754,3,No,Under 30
9070-BCKQP,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),72,110.15,4498,3,No,Under 30
6421-SZVEM,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),28,82.85,5802,3,No,Middle Age (30–59)
1328-EUZHC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18,20.1,4329,4,No,Middle Age (30–59)
2995-UPRYS,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),40,99.2,5098,3,Yes,Senior (≥ 60)
8878-RYUKI,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,52,59.45,6107,3,No,Middle Age (30–59)
9633-DENPU,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),47,58.6,2613,4,No,Middle Age (30–59)
7811-JIVPF,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),23,49.7,4790,5,No,Middle Age (30–59)
7113-HIPFI,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,66,65.85,5500,3,No,Middle Age (30–59)
8541-QVFKM,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,8,73.5,5777,3,No,Under 30
6686-YPGHK,No,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,47,85.5,3645,3,Yes,Senior (≥ 60)
1383-EZRWL,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,7,20.05,5595,2,Yes,Middle Age (30–59)
9258-CNWAC,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),71,113.65,6208,4,No,Under 30
5371-VYLSX,No,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50,83.4,4977,3,No,Senior (≥ 60)
6374-AFWOX,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,46,65.65,2680,4,No,Under 30
4759-TRPLW,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,1,70.4,4238,1,Yes,Middle Age (30–59)
5317-FLPJF,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),66,61.35,4824,3,No,Under 30
7621-VPNET,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),42,85.9,2219,3,No,Middle Age (30–59)
6034-YMTOB,No,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,5,75.65,2296,5,No,Middle Age (30–59)
8563-IIOXK,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,7,49.75,5651,1,Yes,Under 30
4903-CNOZC,No,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),29,70.9,2064,4,No,Under 30
4353-HYOJD,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,27,49.85,5580,3,No,Middle Age (30–59)
8020-BWHYL,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),15,75.3,4526,3,Yes,Senior (≥ 60)
7267-FRMJW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25,20.1,5306,3,No,Under 30
2982-VPSGI,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,11,94.0,2120,1,Yes,Middle Age (30–59)
4188-FRABG,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,57,103.05,5586,4,No,Middle Age (30–59)
8199-ZLLSA,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),67,118.35,6255,1,Yes,Middle Age (30–59)
4128-ETESU,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,47,99.7,4787,3,No,Senior (≥ 60)
0620-DLSLK,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,13,81.9,2054,3,No,Middle Age (30–59)
4625-EWPTF,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,8,30.45,4549,1,Yes,Middle Age (30–59)
5980-NOPLP,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44,96.1,5606,2,Yes,Under 30
3850-OKINF,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,71,66.2,4756,3,No,Middle Age (30–59)
6892-XPFPU,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,24,104.25,2104,1,Yes,Senior (≥ 60)
8010-EZLOU,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,15,80.2,4958,1,Yes,Senior (≥ 60)
1156-ZFYDO,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,1,19.75,3666,3,No,Middle Age (30–59)
3295-YVUSR,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,2,72.6,5098,3,No,Senior (≥ 60)
8016-NCFVO,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,55,116.5,4222,4,No,Senior (≥ 60)
4119-ZYPZY,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,71,106.8,6423,3,No,Senior (≥ 60)
5549-ZGHFB,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,50,24.95,6019,5,No,Middle Age (30–59)
7577-SWIFR,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,89.25,5579,5,No,Middle Age (30–59)
0303-WMMRN,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,5,19.25,3056,3,No,Middle Age (30–59)
6408-OTUBZ,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),66,104.55,4494,3,No,Middle Age (30–59)
5204-HMGYF,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,49,87.2,4567,3,No,Middle Age (30–59)
1078-TDCRN,Yes,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,3,30.75,4133,5,No,Senior (≥ 60)
3727-OVPRY,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),66,25.7,5517,4,No,Middle Age (30–59)
3797-FKOGQ,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,11,86.2,3157,5,No,Middle Age (30–59)
7622-NXQZR,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),28,30.1,2653,4,No,Under 30
6196-HBOBZ,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,65,99.35,6300,4,No,Middle Age (30–59)
3970-XGJDU,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),62,19.2,4937,4,No,Middle Age (30–59)
7017-VFULY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),2,20.1,4158,3,No,Middle Age (30–59)
5562-YJQGT,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),2,20.35,3746,5,No,Middle Age (30–59)
8807-OPMBM,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),55,25.65,4466,5,No,Middle Age (30–59)
5439-WIKXB,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,41,94.55,4914,3,No,Senior (≥ 60)
9874-QLCLH,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,17,104.2,2365,1,Yes,Middle Age (30–59)
8294-UIMBA,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),30,94.4,4584,5,No,Middle Age (30–59)
8109-YUOHE,No,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,17,56.1,5025,3,No,Middle Age (30–59)
5840-NVDCG,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),16,68.25,3559,3,No,Middle Age (30–59)
8092-NLTGF,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),72,24.75,5398,5,No,Under 30
5928-QLDHB,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,9,76.25,2062,5,No,Middle Age (30–59)
9840-EFJQB,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,1,74.35,4237,4,No,Middle Age (30–59)
0696-UKTOX,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,23,54.15,2496,4,No,Middle Age (30–59)
4801-KFYKL,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),8,19.45,4119,5,No,Under 30
3472-OAOOR,Yes,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,19,34.95,3422,3,No,Under 30
6135-OZQVA,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,7,53.65,4389,4,No,Middle Age (30–59)
8062-YBDOE,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,69.65,5844,2,Yes,Senior (≥ 60)
2252-JHJGE,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,61,104.0,4344,3,No,Under 30
4188-PCPIG,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),57,70.35,5779,3,No,Middle Age (30–59)
6000-APYLU,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,9,80.8,3890,3,Yes,Middle Age (30–59)
7105-BENQF,No,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,15,64.85,4442,4,No,Middle Age (30–59)
7721-DVEKZ,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,19.65,4639,3,No,Middle Age (30–59)
3566-VVORZ,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),12,45.9,5790,3,No,Middle Age (30–59)
9507-HSMMZ,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,54,20.0,6094,3,No,Middle Age (30–59)
2480-SQIOB,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,4,44.8,2114,5,No,Middle Age (30–59)
0947-IDHRQ,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,7,80.3,3949,2,Yes,Under 30
7813-TKCVO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20,20.35,4390,3,No,Under 30
0128-MKWSG,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,26,45.8,3287,4,No,Middle Age (30–59)
3672-YITQD,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,36,84.1,2987,1,Yes,Senior (≥ 60)
4350-ZTLPI,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),53,108.95,4163,4,No,Middle Age (30–59)
9048-JVYVF,No,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,3,69.35,3520,2,Yes,Middle Age (30–59)
0361-HJRDX,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),68,64.35,4146,3,No,Middle Age (30–59)
5727-MYATE,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),72,90.8,5028,4,No,Middle Age (30–59)
3823-KYNQY,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),12,24.95,4443,5,No,Middle Age (30–59)
8988-ECPJR,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,34,79.6,3980,1,Yes,Senior (≥ 60)
7570-WELNY,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),68,84.7,5520,3,No,Middle Age (30–59)
3021-VLNRJ,No,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),50,70.8,4798,4,No,Under 30
3776-EKTKM,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,36.45,5303,3,Yes,Senior (≥ 60)
2080-CAZNM,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,41,104.4,4477,5,No,Senior (≥ 60)
1028-FFNJK,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,30,101.5,4828,5,No,Senior (≥ 60)
6907-FLBER,No,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,1,54.3,3259,5,No,Middle Age (30–59)
3001-UNBTL,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,29,103.95,3733,4,No,Senior (≥ 60)
5982-PSMKW,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),23,91.1,5991,4,No,Under 30
3507-GASNP,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,60,19.95,5316,3,No,Middle Age (30–59)
7096-ZNBZI,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),72,26.45,5534,4,No,Under 30
1902-XBTFB,No,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,22,89.4,5438,2,Yes,Middle Age (30–59)
1676-MQAOA,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),72,75.1,6284,3,No,Middle Age (30–59)
0786-IVLAW,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),66,108.1,4722,3,No,Senior (≥ 60)
7566-DSRLQ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,72,110.15,5065,4,No,Middle Age (30–59)
0643-OKLRP,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,47,80.35,5915,1,Yes,Senior (≥ 60)
7245-JMTTQ,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,51,111.5,4363,4,No,Under 30
6050-IJRHS,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,70,106.5,6319,5,No,Middle Age (30–59)
6202-JVYEU,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,9,19.9,3643,4,No,Under 30
8591-TKMZH,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,59,111.1,4952,4,No,Middle Age (30–59)
0734-OXWBT,No,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,3,70.7,2584,3,No,Middle Age (30–59)
4282-ACRXS,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,38,24.85,3511,3,No,Senior (≥ 60)
0365-TRTPY,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),37,91.2,5135,3,No,Middle Age (30–59)
7349-ALMUX,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),37,65.6,3183,4,No,Middle Age (30–59)
9381-NDKME,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),24,40.65,3843,1,Yes,Senior (≥ 60)
6502-KUGLL,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),14,59.45,5723,3,No,Under 30
1841-YSJGV,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),72,109.95,6258,4,No,Middle Age (30–59)
2794-XIMMO,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,53,60.45,5650,2,Yes,Middle Age (30–59)
8382-SHQEH,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,8,84.9,2656,1,Yes,Middle Age (30–59)
3511-BFTJW,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),72,38.5,4710,4,No,Under 30
7668-XCFYV,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,17,92.55,3689,3,No,Senior (≥ 60)
2983-ZANRP,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),2,73.55,5799,1,Yes,Under 30
7845-URHJN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),8,20.15,4785,3,Yes,Under 30
3034-ZBEQN,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,48,34.7,5995,2,Yes,Middle Age (30–59)
5018-HEKFO,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,10,24.5,5594,3,No,Middle Age (30–59)
3976-NLDEZ,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,20.6,5370,3,No,Middle Age (30–59)
2282-YGNOR,No,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),29,58.0,2810,3,No,Middle Age (30–59)
5336-UFNZP,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,65,107.45,6211,4,No,Senior (≥ 60)
6854-EXGSF,No,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),8,65.5,3033,3,No,Middle Age (30–59)
1241-EZFMJ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),61,25.45,6015,4,No,Middle Age (30–59)
9233-PSYHO,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),45,100.15,2636,4,No,Senior (≥ 60)
5376-PCKNB,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),72,104.45,4750,5,No,Middle Age (30–59)
8044-BGWPI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,12,21.15,5209,4,No,Middle Age (30–59)
4060-LDNLU,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,7,96.2,4329,5,No,Under 30
3589-PPVKW,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,9,44.4,5457,4,No,Under 30
8327-LZKAS,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,43,107.55,4423,2,Yes,Senior (≥ 60)
5887-IKKYO,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),58,94.35,4777,4,No,Middle Age (30–59)
1075-BGWOH,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,16,98.75,3392,2,Yes,Senior (≥ 60)
1755-RMCXH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,2,20.3,5113,4,No,Middle Age (30–59)
0302-JOIVN,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,8,101.15,2750,2,Yes,Middle Age (30–59)
3858-XHYJO,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),40,105.75,4078,4,No,Under 30
4299-SIMNS,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,9,81.15,4544,4,No,Middle Age (30–59)
7025-IWFHT,No,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,41,89.55,5549,3,No,Middle Age (30–59)
6261-LHRTG,No,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),26,54.75,4020,4,No,Under 30
7841-FCRQD,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),33,53.75,3160,3,No,Under 30
2056-EVGZL,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),68,105.75,4437,3,No,Middle Age (30–59)
8777-MBMTS,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65,105.85,4872,4,No,Senior (≥ 60)
7753-USQYQ,No,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,55,64.2,5151,3,No,Middle Age (30–59)
5366-IJEQJ,No,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,20,88.7,4115,1,Yes,Under 30
7661-CPURM,No,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),19,87.7,4446,3,No,Middle Age (30–59)
6233-HXJMX,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),45,89.3,5470,3,No,Middle Age (30–59)
5902-WBLSE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),70,20.15,5219,3,No,Middle Age (30–59)
1981-INRFU,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,2,79.75,5172,3,Yes,Middle Age (30–59)
