Customer ID,Partner,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure,MonthlyCharges,CLTV,Satisfaction Score,AgeGroup
7240-ETPTR,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,9,48.75,4359,2,Middle Age (30–59)
2202-CUYXZ,No,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,1,84.85,3086,1,Under 30
5995-OIGLP,No,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,12,56.65,3043,1,Middle Age (30–59)
6261-RCVNS,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),42,73.9,2774,2,Under 30
3640-PHQXK,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,31,89.9,2031,2,Middle Age (30–59)
8019-ENHXU,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,42,99.45,4624,2,Middle Age (30–59)
5167-GBFRE,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),4,25.2,4694,3,Senior (≥ 60)
1324-NLTJE,No,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),15,55.0,3167,1,Senior (≥ 60)
1522-VVDMG,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,7,89.75,3807,2,Under 30
9185-TQCVP,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,14,85.15,4550,2,Under 30
5567-WSELE,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,3,94.6,3019,1,Senior (≥ 60)
8063-RJYNF,No,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,16,94.25,2827,1,Under 30
0687-ZVTHB,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),65,72.45,4415,1,Under 30
9661-ACXBS,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,42,105.2,2317,1,Under 30
3727-RJMEO,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,6,82.85,4458,1,Middle Age (30–59)
6646-VRFOL,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53,103.85,5860,1,Senior (≥ 60)
5685-IIXLY,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,5,83.6,4565,3,Middle Age (30–59)
1871-MOWRM,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),12,80.85,4306,1,Middle Age (30–59)
2027-OAQQC,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),43,49.05,4044,1,Middle Age (30–59)
6595-YGXIT,No,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,25,88.95,3878,2,Senior (≥ 60)
9835-ZIITK,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,66,110.85,4281,1,Senior (≥ 60)
1555-DJEQW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),70,114.2,5947,1,Under 30
5649-TJHOV,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),27,36.5,4564,1,Senior (≥ 60)
0519-XUZJU,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,70.75,3963,2,Middle Age (30–59)
6338-AVWCY,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,3,40.15,4710,3,Under 30
1689-YQBYY,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,12,76.6,3280,3,Middle Age (30–59)
9253-QXKBE,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,29,94.45,2233,1,Senior (≥ 60)
9445-SZLCH,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),36,97.35,4544,2,Middle Age (30–59)
7568-PODML,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,1,45.3,4954,1,Middle Age (30–59)
5349-IECLD,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,2,94.95,4493,1,Middle Age (30–59)
3797-VTIDR,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,23.45,4517,2,Middle Age (30–59)
9526-BIHHD,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,1,29.7,3383,1,Middle Age (30–59)
4523-WXCEF,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,59,101.1,4160,2,Under 30
8364-TRMMK,No,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,3,50.65,2876,1,Middle Age (30–59)
3063-QFSZL,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,55.4,2294,1,Middle Age (30–59)
8775-LHDJH,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,90.6,2905,2,Senior (≥ 60)
3097-NQYSN,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,2,86.85,5204,1,Senior (≥ 60)
3565-UNOCC,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),29,99.05,3179,1,Senior (≥ 60)
9249-FXSCK,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),52,111.25,4861,1,Under 30
5493-SDRDQ,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,2,55.1,4235,1,Under 30
0871-URUWO,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),13,102.25,2003,1,Middle Age (30–59)
9190-MFJLN,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),19,95.9,2851,1,Senior (≥ 60)
1095-JUDTC,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,47,95.05,5214,2,Senior (≥ 60)
0870-VEMYL,No,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),5,53.85,5435,1,Middle Age (30–59)
5385-SUIRI,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,52,104.2,5648,1,Senior (≥ 60)
3982-XWFZQ,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42,50.25,4873,2,Middle Age (30–59)
4009-ALQFH,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,25,99.5,5932,3,Middle Age (30–59)
7562-GSUHK,No,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),16,93.2,5497,1,Middle Age (30–59)
4903-UYAVB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,5,19.35,3864,1,Middle Age (30–59)
6776-TLWOI,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,3,19.85,2158,1,Under 30
4077-CROMM,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,31,104.2,5000,1,Middle Age (30–59)
2868-MZAGQ,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,79.25,5533,1,Middle Age (30–59)
4847-QNOKA,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1,44.9,2632,2,Middle Age (30–59)
6379-RXJRQ,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,10,70.1,2457,2,Middle Age (30–59)
8650-RHRKE,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,4,29.65,4207,3,Under 30
0475-RIJEP,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,43,77.85,5107,1,Middle Age (30–59)
1260-TTRXI,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,4,54.3,5834,2,Middle Age (30–59)
6328-ZPBGN,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),11,95.15,4074,2,Senior (≥ 60)
4789-KWMXN,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),47,110.85,3344,1,Middle Age (30–59)
2867-UIMSS,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,1,80.5,2734,1,Under 30
5716-LIBJC,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),13,104.15,2810,3,Under 30
8111-RKSPX,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),4,72.2,5668,2,Under 30
1585-MQSSU,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,17,51.5,5659,1,Middle Age (30–59)
2856-NNASM,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,43,89.55,3802,1,Senior (≥ 60)
8559-CIZFV,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,21,77.5,5353,2,Middle Age (30–59)
7547-EKNFS,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),42,95.25,2075,1,Middle Age (30–59)
6769-DYBQN,No,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,46,85.0,2097,1,Senior (≥ 60)
4439-JMPMT,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,5,85.75,3608,1,Middle Age (30–59)
2446-BEGGB,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,6,98.25,3330,3,Senior (≥ 60)
1496-GGSUK,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,25.7,4095,1,Senior (≥ 60)
2575-GFSOE,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,7,69.0,5672,2,Under 30
3296-SILRA,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,1,76.4,2426,2,Senior (≥ 60)
9681-OXGVC,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,5,100.5,5180,3,Middle Age (30–59)
5180-UCIIQ,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,22,40.05,2061,1,Senior (≥ 60)
7153-OANIO,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,1,69.95,5066,1,Middle Age (30–59)
6521-YYTYI,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,93.3,2578,3,Middle Age (30–59)
8878-HMWBV,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,3,49.15,5598,1,Middle Age (30–59)
7823-JSOAG,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,3,74.5,5203,3,Middle Age (30–59)
3751-KTZEL,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,1,35.05,3706,1,Middle Age (30–59)
1977-STDKI,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,73.0,4116,1,Senior (≥ 60)
5813-UECBU,No,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),33,83.85,2583,2,Senior (≥ 60)
0328-GRPMV,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,70.1,3706,1,Middle Age (30–59)
4342-HENTK,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2,70.65,2189,1,Senior (≥ 60)
4195-SMMNX,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,2,20.35,5627,2,Middle Age (30–59)
6956-SMUCM,No,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),3,99.0,5236,1,Under 30
2985-FMWYF,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,23,93.5,4861,3,Middle Age (30–59)
3223-WZWJM,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,26,83.95,5869,1,Middle Age (30–59)
9053-JZFKV,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),67,116.2,4495,2,Under 30
6615-ZGEDR,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1,19.7,5707,2,Middle Age (30–59)
9250-WYPLL,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,5,75.55,4600,2,Under 30
2754-XBHTB,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),9,77.65,3847,2,Middle Age (30–59)
1597-LHYNC,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,26,95.0,4232,1,Senior (≥ 60)
7055-VKGDA,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),54,105.4,4406,1,Middle Age (30–59)
0754-UKWQP,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,2,95.85,3790,1,Middle Age (30–59)
7493-TPUWZ,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,79.15,4243,1,Middle Age (30–59)
1577-HKTFG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30,19.65,2486,1,Middle Age (30–59)
8752-STIVR,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,4,79.0,2085,3,Middle Age (30–59)
4558-FANTW,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,17,91.85,5643,1,Middle Age (30–59)
7623-TRNQN,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,1,49.9,3113,2,Middle Age (30–59)
9330-IJWIO,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,13,100.35,2008,1,Middle Age (30–59)
9286-DOJGF,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),38,74.95,5165,1,Senior (≥ 60)
1842-EZJMK,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,50,103.7,5897,1,Under 30
8079-XRJRS,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,65,89.75,6110,1,Middle Age (30–59)
8884-ADFVN,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,7,101.95,2016,1,Senior (≥ 60)
2720-WGKHP,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,2,94.0,5569,1,Senior (≥ 60)
2869-ADAWR,No,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),45,89.3,4880,2,Middle Age (30–59)
9894-EZEWG,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),1,74.3,5996,1,Middle Age (30–59)
7851-FLGGQ,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,1,44.65,3704,1,Middle Age (30–59)
0637-UBJRP,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,13,84.05,4745,1,Middle Age (30–59)
0940-OUQEC,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),10,80.7,3492,1,Middle Age (30–59)
0702-PGIBZ,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,4,101.7,2777,2,Under 30
3058-HJCUY,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,41,102.6,2098,1,Middle Age (30–59)
0807-ZABDG,No,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,3,55.1,4412,1,Middle Age (30–59)
7739-LAXOG,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),32,91.05,3590,1,Middle Age (30–59)
9776-CLUJA,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,51,77.5,5748,1,Senior (≥ 60)
2079-FBMZK,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,6,69.25,5816,1,Middle Age (30–59)
3551-HUAZH,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,74.4,3429,2,Senior (≥ 60)
6302-JGYRJ,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,31,79.45,2872,1,Middle Age (30–59)
3685-YLCMQ,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,58,104.65,5411,2,Middle Age (30–59)
8634-MPHTR,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,47,100.05,5166,1,Senior (≥ 60)
8761-NSOBC,No,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,44,100.55,3486,2,Middle Age (30–59)
8413-VONUO,No,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,2,95.65,5332,3,Middle Age (30–59)
9223-UCPVT,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,1,94.4,5764,3,Middle Age (30–59)
4351-QLCSU,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),1,55.0,3809,1,Middle Age (30–59)
5419-JPRRN,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1,101.45,4390,1,Middle Age (30–59)
0488-GSLFR,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,69.5,3365,1,Middle Age (30–59)
9318-NKNFC,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,1,18.85,4132,1,Middle Age (30–59)
9728-FTTVZ,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,69.2,4073,3,Middle Age (30–59)
7254-IQWOZ,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,69.65,5258,1,Middle Age (30–59)
2474-BRUCM,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,40,101.85,2837,1,Senior (≥ 60)
0742-NXBGR,No,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,1,82.3,4278,1,Middle Age (30–59)
6110-OHIHY,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,3,79.25,4183,2,Middle Age (30–59)
5889-LFOLL,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,13,84.6,2659,1,Under 30
5708-EVONK,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58,93.4,5989,1,Middle Age (30–59)
8708-XPXHZ,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,42,94.2,5458,1,Under 30
0616-ATFGB,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,1,25.05,2119,1,Senior (≥ 60)
7016-BPGEU,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29,25.1,2796,1,Middle Age (30–59)
6876-ADESB,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,1,48.95,3913,1,Under 30
1963-SVUCV,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,1,45.3,5774,2,Middle Age (30–59)
0220-EBGCE,No,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,2,85.85,3273,1,Middle Age (30–59)
2754-VDLTR,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,10,95.2,4922,2,Middle Age (30–59)
3190-XFANI,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),49,100.6,5585,2,Middle Age (30–59)
7551-DACSP,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,6,55.3,3878,2,Middle Age (30–59)
7235-NXZCP,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,2,74.85,5378,2,Senior (≥ 60)
1444-VVSGW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),70,115.65,5563,2,Middle Age (30–59)
5712-PTIWW,No,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,2,79.85,3280,2,Middle Age (30–59)
3315-TOTBP,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,15,76.0,4938,1,Under 30
6661-HBGWL,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),42,104.75,2984,1,Senior (≥ 60)
1518-VOWAV,No,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,9,74.65,5900,1,Middle Age (30–59)
5909-ECHUI,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,56.25,3065,1,Middle Age (30–59)
1309-BXVOQ,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,21,106.1,3584,1,Under 30
9317-WZPGV,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),2,79.75,4038,3,Senior (≥ 60)
2856-HYAPG,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,1,68.65,3052,2,Middle Age (30–59)
4488-PSYCG,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),16,20.25,4327,1,Under 30
6339-YPSAH,No,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,9,73.8,4895,3,Middle Age (30–59)
3621-CEOVK,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,14,100.2,3369,1,Senior (≥ 60)
6906-ANDWJ,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),15,74.9,2510,2,Middle Age (30–59)
1031-IIDEO,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,70.85,2874,3,Middle Age (30–59)
5832-XKAES,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2,69.8,2320,1,Middle Age (30–59)
4701-AHWMW,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),55,54.55,6041,1,Middle Age (30–59)
9210-IAHGH,No,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),7,70.75,2248,1,Middle Age (30–59)
0023-XUOPT,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,13,94.1,2973,1,Under 30
4592-IWTJI,Yes,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),3,29.7,2613,1,Middle Age (30–59)
6518-LGAOV,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,38,105.0,2341,1,Middle Age (30–59)
7242-QZLXF,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,25.3,5421,2,Under 30
1000-AJSLD,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,1,20.1,4389,1,Under 30
9696-RMYBA,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,5,80.1,5225,3,Middle Age (30–59)
1062-LHZOD,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,69.9,2100,1,Middle Age (30–59)
9600-NAXZN,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,43,101.4,3370,1,Middle Age (30–59)
6457-USBER,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,80.8,4424,3,Middle Age (30–59)
4662-EKDPQ,No,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),2,62.05,5344,1,Middle Age (30–59)
9248-OJYKK,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,76.45,3763,3,Senior (≥ 60)
3398-FSHON,No,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,12,91.3,4703,2,Senior (≥ 60)
3319-DWOEP,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,6,95.75,5750,3,Senior (≥ 60)
9259-PACGQ,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34,62.65,3918,1,Under 30
4415-IJZTP,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,74.5,2016,1,Middle Age (30–59)
1465-VINDH,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),10,102.1,3596,3,Middle Age (30–59)
2810-FTLEM,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,16,50.15,4254,2,Under 30
1925-TIBLE,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,7,86.5,3887,1,Middle Age (30–59)
0818-OCPZO,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,27,81.45,2571,3,Senior (≥ 60)
1447-GIQMR,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,69.15,4179,2,Middle Age (30–59)
0872-NXJYS,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,9,79.55,3246,1,Middle Age (30–59)
9412-ARGBX,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,48,95.5,2459,2,Middle Age (30–59)
